Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia
3101030-000,2023,2,2023-02-27T00:00:00-03:00,CVT,731,"EP 2 Obra: ""Centro de Distribución Lo Echevers""",P-1715,96602670-7,0,6158112,13478
3101030-000,2023,2,2023-02-27T00:00:00-03:00,CVT,731,"UF 173,47 x 35499,58",P-1715,96602670-7,0,0,13478
3101030-000,2023,2,2023-02-28T00:00:00-03:00,CVT,788,EP N° 08 - OBRA: EDIFICIO SANTA VICTORIA,P-1696,96812990-2,0,4665922,13480
3101030-000,2023,2,2023-02-28T00:00:00-03:00,CVT,788,"UF 131.3986 X T/C 35.509,68 DEL DIA  28-02-23",P-1696,96812990-2,0,0,13480
3101030-000,2023,2,2023-02-28T00:00:00-03:00,CVT,788,CCDD Y TELECOMUNICACIONES /CONTRATO N° VIC-59 DE FECHA 01-03-2022.,P-1696,96812990-2,0,0,13480
3101030-000,2023,2,2023-02-28T00:00:00-03:00,CVT,829,EP N° 5 OBRA: EDIFICIO GOYCOLEA,P-1684,76525290-3,0,3234722,13481
3101030-000,2023,2,2023-02-28T00:00:00-03:00,CVT,829,"UF 91.1200X T/C 35.499,58",P-1684,76525290-3,0,0,13481
3101030-000,2023,2,2023-02-28T00:00:00-03:00,CVT,829,CONTRATO N° 7000023346-00010  FECHA 13 DE SEPTIEMBRE 2021/CCDD Y TELECOMUNICACIONES,P-1684,76525290-3,0,0,13481
3101030-000,2023,2,2023-02-28T00:00:00-03:00,AJC,1156,VENTAS DE PROYECTO,p-1694,76690901-9,0,7211400,1694
3101030-000,2023,2,2023-02-28T00:00:00-03:00,AJC,1159,VENTAS DE PROYECTO,P-1703,78056380-K,0,13629121,1703
3101030-000,2023,3,2023-03-01T00:00:00-03:00,AJC,150,VENTAS DE PROYECTO,P-1694,76690901-9,7211400,0,1694
3101030-000,2023,3,2023-03-01T00:00:00-03:00,AJC,151,VENTAS DE PROYECTO,P-1703,78056380-K,13629121,0,1703
3101030-000,2023,3,2023-03-02T00:00:00-03:00,CVT,27,EP N° 112-19-5 OBRA ECO HUEMUL,P-1694,76690901-9,0,7259469,13482
3101030-000,2023,3,2023-03-02T00:00:00-03:00,CVT,27,SUB-CONTRATO: PROV.E INST. DE CORRIENTES DEBILES-CENTRO DE COSTO 112,P-1694,76690901-9,0,0,13482
3101030-000,2023,3,2023-03-02T00:00:00-03:00,CVT,27,RETENCIONES 5% 13.6200 UF,P-1694,76690901-9,0,0,13482
3101030-000,2023,3,2023-03-06T00:00:00-03:00,CVT,70,EP 7 OBRA SANTA VICTORIA 99,P-1703,78056380-K,0,11097752,13483
3101030-000,2023,3,2023-03-06T00:00:00-03:00,CVT,70,CONTRATO CCTV CITOFONIA ALARMA CONTRA ROBO,P-1703,78056380-K,0,0,13483
3101030-000,2023,3,2023-03-06T00:00:00-03:00,CVT,70,"DETECCION Y ALARMA CONTRA INCENDIO
",P-1703,78056380-K,0,0,13483
3101030-000,2023,3,2023-03-07T00:00:00-03:00,CVT,136,EP ANTICIPO 20% OBRA BUDNIK,P-1727,92745000-3,0,32940346,13494
3101030-000,2023,3,2023-03-07T00:00:00-03:00,CVT,136,"UF 925,798 X T/C 35.580,49",P-1727,92745000-3,0,0,13494
3101030-000,2023,3,2023-03-07T00:00:00-03:00,CVT,152,EP 1 ANTICIPO OBRA VILLA PANAMERICANA LOTE C,P-1723,96691680-K,0,32191230,13496
3101030-000,2023,3,2023-03-07T00:00:00-03:00,CVT,152,"Instalación de Corrientes Débiles, Seguridad y Telecomunicaciones
",P-1723,96691680-K,0,0,13496
3101030-000,2023,3,2023-03-07T00:00:00-03:00,CVT,152,UF 906.30,P-1723,96691680-K,0,0,13496
3101030-000,2023,3,2023-03-08T00:00:00-03:00,CVT,194,EP 1 ANTICIPO OBRA VILLA PANAMERICANA LOTE C,P-1723,96691680-K,32191230,0,1027
3101030-000,2023,3,2023-03-08T00:00:00-03:00,CVT,194,"Instalación de Corrientes Débiles, Seguridad y Telecomunicaciones
",P-1723,96691680-K,0,0,1027
3101030-000,2023,3,2023-03-08T00:00:00-03:00,CVT,194,UF 906.30,P-1723,96691680-K,0,0,1027
3101030-000,2023,3,2023-03-08T00:00:00-03:00,CVT,195,EP 1 ANTICIPO OBRA VILLA PANAMERICANA LOTE C,P-1723,96691680-K,0,32191230,13503
3101030-000,2023,3,2023-03-08T00:00:00-03:00,CVT,195,"Instalación de Corrientes Débiles, Seguridad y Telecomunicaciones
",P-1723,96691680-K,0,0,13503
3101030-000,2023,3,2023-03-08T00:00:00-03:00,CVT,195,UF 906.30,P-1723,96691680-K,0,0,13503
3101030-000,2023,3,2023-03-09T00:00:00-03:00,CVT,251,EP 35-5 OBRA ROJAS MAGALLANES,P-1687,76299890-4,0,1936935,13504
3101030-000,2023,3,2023-03-09T00:00:00-03:00,CVT,251,"54.45 UF X T/C 35.570,3700",P-1687,76299890-4,0,0,13504
3101030-000,2023,3,2023-03-09T00:00:00-03:00,CVT,251,SEGUN CONTRATO: 35 (21-42) DE FECHA 03 DE DICIEMBRE 2021,P-1687,76299890-4,0,0,13504
3101030-000,2023,3,2023-03-09T00:00:00-03:00,CVT,251,ESPECIALIDAD: INST.CORRIENTES DEBILES.,P-1687,76299890-4,0,0,13504
3101030-000,2023,3,2023-03-10T00:00:00-03:00,CVT,293,EP ANTICIPO OBRA ALTOS DE LO CAÑA ET.1,P-1725,76363031-5,0,20600000,13508
3101030-000,2023,3,2023-03-10T00:00:00-03:00,CVT,293,"Orden de compra:7000025137
 tipo de HES: 100000328",P-1725,76363031-5,0,0,13508
3101030-000,2023,3,2023-03-14T00:00:00-03:00,CVT,375,EP N°13  OBRA: SANTA CLARA 2,P-1672,76207028-6,0,2244997,13515
3101030-000,2023,3,2023-03-14T00:00:00-03:00,CVT,375,SUBCONTRATO N° 4392/0  256-36,P-1672,76207028-6,0,0,13515
3101030-000,2023,3,2023-03-14T00:00:00-03:00,CVT,375,Nro.de Orden: 1256243920413 Código Obra 0256,P-1672,76207028-6,0,0,13515
3101030-000,2023,3,2023-03-14T00:00:00-03:00,CVT,376,EP N°11  OBRA: SANTA CLARA 2,P-1672,76207028-6,0,5782935,13516
3101030-000,2023,3,2023-03-14T00:00:00-03:00,CVT,376,SUBCONTRATO N° 4392/0  256-37,P-1672,76207028-6,0,0,13516
3101030-000,2023,3,2023-03-14T00:00:00-03:00,CVT,376,Nro.de Orden: 1256243910411 Código Obra 0256,P-1672,76207028-6,0,0,13516
3101030-000,2023,3,2023-03-15T00:00:00-03:00,CVT,439,EP N° 7 OBRA DEPARTAMENTAL II,P-1714,77576314-0,0,5266823,13524
3101030-000,2023,3,2023-03-15T00:00:00-03:00,CVT,439,"UF 147.97 X T/C 35.593,86",P-1714,77576314-0,0,0,13524
3101030-000,2023,3,2023-03-15T00:00:00-03:00,CVT,441,EP 299-49-7 Obra 299 Edificio HOY Estoril,P-1695,84102200-9,0,2248403,13525
3101030-000,2023,3,2023-03-15T00:00:00-03:00,CVT,441,"Segun contrato N° ECBI-299-49 DE FECHA 11-02-2022
",P-1695,84102200-9,0,0,13525
3101030-000,2023,3,2023-03-15T00:00:00-03:00,CVT,441,Por la instalacion de CCDD,P-1695,84102200-9,0,0,13525
3101030-000,2023,3,2023-03-17T00:00:00-03:00,CVT,646,EP N° 6 OBRA CP6026 - Edificio Suiza CCDD,P-1688,76071313-9,0,6279006,13527
3101030-000,2023,3,2023-03-17T00:00:00-03:00,CVT,646,CP6026-029-0004 OBRA SUIZA,P-1688,76071313-9,0,0,13527
3101030-000,2023,3,2023-03-17T00:00:00-03:00,CVT,646,ESPECIALIDAD: CORRIENTES DEBILES,P-1688,76071313-9,0,0,13527
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,747,EP  ADICIONALES OBRA ASTARA LOGISTIA CHILE SPA,P-1716,76040171-4,0,3325353,13530
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,747,"UF 93,44 X T/C 35.588,11",P-1716,76040171-4,0,0,13530
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,748,EP 8 OBRA SANTA VICTORIA 99,P-1703,78056380-K,0,6916990,13531
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,748,CONTRATO CCTV CITOFONIA ALARMA CONTRA ROBO,P-1703,78056380-K,0,0,13531
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,748,"DETECCION Y ALARMA CONTRA INCENDIO
",P-1703,78056380-K,0,0,13531
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,749,EP N°10 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,0,2763293,13532
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,749,SEGÚN OC 9000010356 HES 1001194402,P-1680,91300000-5,0,0,13532
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,749,"CODIGO DE OBRA 10022361 /ESPECIALIDAD: CORRIENTES
DEBILES",P-1680,91300000-5,0,0,13532
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,750,EP N°9 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,0,1341539,13533
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,750,SEGÚN OC 9000010357 HES 1001194405,P-1680,91300000-5,0,0,13533
3101030-000,2023,3,2023-03-20T00:00:00-03:00,CVT,750,CODIGO DE OBRA 10022361 /ESPECIALIDAD: Telecomunicaciones,P-1680,91300000-5,0,0,13533
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,822,EP N°10 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,2763293,0,1031
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,822,SEGÚN OC 9000010356 HES 1001194402,P-1680,91300000-5,0,0,1031
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,822,"CODIGO DE OBRA 10022361 /ESPECIALIDAD: CORRIENTES
DEBILES",P-1680,91300000-5,0,0,1031
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,823,EP N°9 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,1341539,0,1032
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,823,SEGÚN OC 9000010357 HES 1001194405,P-1680,91300000-5,0,0,1032
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,823,CODIGO DE OBRA 10022361 /ESPECIALIDAD: Telecomunicaciones,P-1680,91300000-5,0,0,1032
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,824,EP N°10 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,0,2763293,13558
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,824,SEGÚN OC 9000010356 HES 1001194402,P-1680,91300000-5,0,0,13558
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,824,"CODIGO DE OBRA 10022361 /ESPECIALIDAD: CORRIENTES
DEBILES",P-1680,91300000-5,0,0,13558
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,825,EP N°10 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,0,1341539,13559
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,825,SEGÚN OC 9000010356 HES 1001194402,P-1680,91300000-5,0,0,13559
3101030-000,2023,3,2023-03-21T00:00:00-03:00,CVT,825,CODIGO DE OBRA 10022361 /ESPECIALIDAD: Telecomunicaciones,P-1680,91300000-5,0,0,13559
3101030-000,2023,3,2023-03-24T00:00:00-03:00,CVT,1027,EP N° 4 OBRA Viña Outlet Park Etapa 4 PATIO DE COMIDA,P-1718,76525290-3,0,10484613,13571
3101030-000,2023,3,2023-03-24T00:00:00-03:00,CVT,1027,Contrato 7000028408 HES 1000454339,P-1718,76525290-3,0,0,13571
3101030-000,2023,3,2023-03-24T00:00:00-03:00,CVT,1032,EP N° 5 OBRA Viña Outlet Park Etapa 4 PATIO DE COMIDA,P-1718,76525290-3,0,7883429,13572
3101030-000,2023,3,2023-03-24T00:00:00-03:00,CVT,1032,Contrato 7000028408 HES 1000453635,P-1718,76525290-3,0,0,13572
3101030-000,2023,3,2023-03-24T00:00:00-03:00,CVT,1066,EP N° 6 OBRA: EDIFICIO GOYCOLEA,P-1684,76525290-3,0,1796844,13574
3101030-000,2023,3,2023-03-24T00:00:00-03:00,CVT,1066,"UF 967,3317 X T/C 35.588,11",P-1684,76525290-3,0,0,13574
3101030-000,2023,3,2023-03-24T00:00:00-03:00,CVT,1066,CONTRATO N° 7000023346-00010  FECHA 13 DE SEPTIEMBRE 2021/CCDD Y TELECOMUNICACIONES,P-1684,76525290-3,0,0,13574
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1102,EP DR 51-54-2,P-1713,96568180-9,0,3617655,13575
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1102,OBRA -51 RESERVA SAN FRANCISCO EDIFICIO,P-1713,96568180-9,0,0,13575
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1102,CONTRATO 51-54 INSTALACION DE CORRIENTES DEBILES,P-1713,96568180-9,0,0,13575
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1104,EP N° 0010 OBRA: EDIFICIO MACUL ICALMA,P-1686,89853600-9,0,6542742,13576
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1104,"UF 196.1200X T/C 35.583,52",P-1686,89853600-9,0,0,13576
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1104,SEGUN CONTRATO 0656-1016 DE FECHA 27-09-2021,P-1686,89853600-9,0,0,13576
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1104,SUB-CONTRATO 06561016 CORRIENTES DEBILES Y TELECOMUNICACIONES,P-1686,89853600-9,0,0,13576
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1127,EEPP N°1 Obra California,P-1706,79877450-6,0,7522410,13577
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1127,SUBCONTRATO SCOV INSTALACIONES CCDD Y TELECOMUNICACIONES,P-1706,79877450-6,0,0,13577
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1128,EP ANTICIPO  OBRA PLANTA BIOGAS LA GLORIA,P-1726,76574649-3,0,13825348,13578
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1128,HES 1000045449,P-1726,76574649-3,0,0,13578
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1129,EP N° 5 DE OBRA : EDIFICIO LAS TRANQUERAS,P-1707,76910360-0,0,3050635,13579
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1129,"85,74 UF X T/C 35.580,07 DE FECHA 23-12-2022",P-1707,76910360-0,0,0,13579
3101030-000,2023,3,2023-03-27T00:00:00-03:00,CVT,1129, PROV  E INSTALACION DE CCDD Y TELECOMUNICACIONES,P-1707,76910360-0,0,0,13579
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1168,EP ANTICIPO  OBRA PLANTA BIOGAS LA GLORIA,P-1726,76574649-3,13825348,0,1033
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1168,HES 1000045449,P-1726,76574649-3,0,0,1033
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1180,EP ANTICIPO  OBRA PLANTA BIOGAS LA GLORIA,P-1726,76574649-3,0,13825348,13584
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1180,HES 1000045449 OC  3200018059,P-1726,76574649-3,0,0,13584
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1224,EP N° 09 - OBRA: EDIFICIO SANTA VICTORIA,P-1696,96812990-2,0,5751334,13587
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1224,"UF 161,65 X T/C 35.578,93",P-1696,96812990-2,0,0,13587
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1224,CCDD Y TELECOMUNICACIONES /CONTRATO N° VIC-59 DE FECHA 01-03-2022.,P-1696,96812990-2,0,0,13587
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1766,EP 3 Villapanamericana,P-1699,87717500-6,0,5587713,13585
3101030-000,2023,3,2023-03-28T00:00:00-03:00,CVT,1767,EP 4 Villapanamericana,P-1699,87717500-6,0,10037043,13586
3101030-000,2023,3,2023-03-29T00:00:00-03:00,CVT,1253,EP 2 OBRA Stripcenter Pausa Pasteur,P-1721,77209276-8,0,10797500,13588
3101030-000,2023,3,2023-03-29T00:00:00-03:00,CVT,1253,"UF 303,49 X T/C 35.577,78",P-1721,77209276-8,0,0,13588
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1333,EP 18000-31-9 OBRA ESTOCOLMO,P-1697,96897350-9,0,3286171,13590
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1333,"UF 92,3688 X TC 35.576,63",P-1697,96897350-9,0,0,13590
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1333,OBRA 18000 ESTOCOLMO,P-1697,96897350-9,0,0,13590
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1334,EP 18000-29-8 OBRA ESTOCOLMO,P-1697,96897350-9,0,120910,13591
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1334,"UF 3,3977TC 35.585,82",P-1697,96897350-9,0,0,13591
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1334,OBRA 18000 ESTOCOLMO,P-1697,96897350-9,0,0,13591
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1356,EP 11 (AVANCE) Obra NAVE 28.000 BUENAVENTURA,P-1700,76525290-3,0,334798,13592
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1356,"UF 9.41 X TC 35.578,93",P-1700,76525290-3,0,0,13592
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1357,EP 11 (ADICIONAL) Obra NAVE 28.000 BUENAVENTURA,P-1700,76525290-3,0,2175652,13593
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1357,"UF 61,1500 X TC 35.578,93",P-1700,76525290-3,0,0,13593
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1361,EP 9 (AVANCE) OBRA INTERIORISMO MELI,P-1704,76525290-3,0,26864583,13594
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1361,CONTRATO 7000026197-00010,P-1704,76525290-3,0,0,13594
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1361,"HES 1000441388 UF 755,0700 TC 35578,93",P-1704,76525290-3,0,0,13594
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1364,EP N° 8 OBRA DEPARTAMENTAL II,P-1714,77576314-0,0,2622709,13595
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1364,"UF 73,72X T/C 35.576,63",P-1714,77576314-0,0,0,13595
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1368,EP 11 (AVANCE) Obra NAVE 28.000 BUENAVENTURA,P-1700,76525290-3,334798,0,1035
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1368,"UF 9.41 X TC 35.578,93",P-1700,76525290-3,0,0,1035
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1369,EP 11 (ADICIONAL) Obra NAVE 28.000 BUENAVENTURA,P-1700,76525290-3,2175652,0,1036
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1369,"UF 61,1500 X TC 35.578,93",P-1700,76525290-3,0,0,1036
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1370,EP 11 (AVANCE) Obra NAVE 28.000 BUENAVENTURA,P-1700,76525290-3,0,334798,13596
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1370,"UF 9.41 X TC 35.578,93",P-1700,76525290-3,0,0,13596
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1371,EP 11 (ADICIONAL) Obra NAVE 28.000 BUENAVENTURA,P-1700,76525290-3,0,2175652,13597
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1371,"UF 61,1500 X TC 35.578,93",P-1700,76525290-3,0,0,13597
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1374,"EP 3 Obra: ""Centro de Distribución Lo Echevers""",P-1715,96602670-7,0,10030475,13598
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1374,UF 281.94 X TC 35.576.63,P-1715,96602670-7,0,0,13598
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1379,EP 4 OBRA ASTARA LOGISTIA CHILE SPA,P-1716,76040171-4,0,17092792,13600
3101030-000,2023,3,2023-03-30T00:00:00-03:00,CVT,1379,"UF 480.45 X T/C 35.576,63",P-1716,76040171-4,0,0,13600
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1401," EP N°05, obra CC Paseo San Pedro",P-1709,76525290-3,0,14100120,13601
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1487,EP N° 112-19-6 OBRA ECO HUEMUL,P-1694,76690901-9,0,4501721,13607
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1487,SUB-CONTRATO: PROV.E INST. DE CORRIENTES DEBILES-CENTRO DE COSTO 112,P-1694,76690901-9,0,0,13607
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1487,RETENCIONES 5%,P-1694,76690901-9,0,0,13607
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1497,EP 185-10-1 OBRA 185 VOLTA,P-1724,77629320-2,0,14529995,13608
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1497,EEPP 1,P-1724,77629320-2,0,0,13608
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1501,EP N°10 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,0,9382294,13609
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1501,SEGÚN OC 9000010356 HES 1001197631,P-1680,91300000-5,0,0,13609
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1501,"CODIGO DE OBRA 10022361 /ESPECIALIDAD: CORRIENTES
DEBILES",P-1680,91300000-5,0,0,13609
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1504,EP N°11 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,0,2063032,13610
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1504,SEGÚN OC 9000010356 HES 1001197629,P-1680,91300000-5,0,0,13610
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1504,CODIGO DE OBRA 10022361 /ESPECIALIDAD: Telecomunicaciones,P-1680,91300000-5,0,0,13610
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1527,EP N°11 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,2063032,0,1037
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1527,SEGÚN OC 9000010356 HES 1001197629,P-1680,91300000-5,0,0,1037
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1527,CODIGO DE OBRA 10022361 /ESPECIALIDAD: Telecomunicaciones,P-1680,91300000-5,0,0,1037
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1528,EP N°11 - OBRA:EDIFICIO NUEVA UNO,P-1680,91300000-5,0,2063032,13611
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1528,SEGÚN OC 9000010356 HES 1001197629,P-1680,91300000-5,0,0,13611
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1528,CODIGO DE OBRA 10022361 /ESPECIALIDAD: Telecomunicaciones,P-1680,91300000-5,0,0,13611
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1557,EP DR 51-54-2,P-1713,96568180-9,3617655,0,1038
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1557,OBRA -51 RESERVA SAN FRANCISCO EDIFICIO,P-1713,96568180-9,0,0,1038
3101030-000,2023,3,2023-03-31T00:00:00-03:00,CVT,1557,CONTRATO 51-54 INSTALACION DE CORRIENTES DEBILES,P-1713,96568180-9,0,0,1038
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1675,VENTAS DE PROYECTO,P-1713,96568180-9,0,3617655,
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1718,VENTAS DE PROYECTO,P-1721,P-1721,10797500,0,
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1718,VENTAS DE PROYECTO,P-1721,P-1721,0,10797500,
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1726,VENTAS DE PROYECTO,P-1700,76525290-3,334798,0,13592
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1726,VENTAS DE PROYECTO,P-1700,76525290-3,2175652,0,13593
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1726,VENTAS DE PROYECTO,P-1700,76525290-3,0,334798,13592
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1726,VENTAS DE PROYECTO,P-1700,76525290-3,0,2175652,13593
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1751,VENTAS DE PROYECTO,P-1718,76525290-3,7883429,0,13572
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1751,VENTAS DE PROYECTO,P-1712,76525290-3,0,7883429,13572
3101030-000,2023,3,2023-03-31T00:00:00-03:00,AJC,1758,VENTAS DE PROYECTO,P-1690,762100676-0,0,7400000,
3101030-000,2023,4,2023-04-01T00:00:00-03:00,AJC,1173,VENTAS DE PROYECTO,P-1680,P-1680,5309805,0,
3101030-000,2023,4,2023-04-03T00:00:00-03:00,CVT,1,EP 2 OBRA HABITACIONAL LOS CLARINES,P-1705,96513310-0,0,7537164,13612
3101030-000,2023,4,2023-04-03T00:00:00-03:00,CVT,5,EP DR 51-54-2,P-1713,96568180-9,3617655,0,1038
3101030-000,2023,4,2023-04-03T00:00:00-03:00,CVT,5,OBRA -51 RESERVA SAN FRANCISCO EDIFICIO,P-1713,96568180-9,0,0,1038
3101030-000,2023,4,2023-04-03T00:00:00-03:00,CVT,5,CONTRATO 51-54 INSTALACION DE CORRIENTES DEBILES,P-1713,96568180-9,0,0,1038
3101030-000,2023,4,2023-04-03T00:00:00-03:00,CVT,6,EP DR 51-54-2,P-1713,96568180-9,0,3617655,1038
3101030-000,2023,4,2023-04-03T00:00:00-03:00,CVT,6,OBRA -51 RESERVA SAN FRANCISCO EDIFICIO,P-1713,96568180-9,0,0,1038
3101030-000,2023,4,2023-04-03T00:00:00-03:00,CVT,6,CONTRATO 51-54 INSTALACION DE CORRIENTES DEBILES,P-1713,96568180-9,0,0,1038
3101030-000,2023,4,2023-04-05T00:00:00-03:00,AJC,112,VENTAS DE PROYECTO,p-1713,96568180-9,3617655,0,
3101030-000,2023,4,2023-04-06T00:00:00-03:00,CVT,115,EP N° 11 OBRA JOSE PEREZ COTAPOS,P-1692,76525290-3,0,11106708,13621
3101030-000,2023,4,2023-04-06T00:00:00-03:00,CVT,115,CONTRATO 7000024261-00010 CCDD Y TELECOMUNICACIONES,P-1692,76525290-3,0,0,13621
3101030-000,2023,4,2023-04-10T00:00:00-03:00,CVT,128,EP N° 0011 OBRA: EDIFICIO MACUL ICALMA,P-1686,89853600-9,0,2870169,13622
3101030-000,2023,4,2023-04-10T00:00:00-03:00,CVT,128,"UF 87,50 X T/C 34.530,42",P-1686,89853600-9,0,0,13622
3101030-000,2023,4,2023-04-10T00:00:00-03:00,CVT,128,SEGUN CONTRATO 0656-1016 DE FECHA 27-09-2021,P-1686,89853600-9,0,0,13622
