CODIGO_PROYECTO,TIPO_CUENTA,FECHA,AÑO,MES,CREDITO,DEBITO,TOTAL,MARGEN
P-1689,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1690,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1690,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1690,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1690,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1690,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1690,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1690,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1690,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1690,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1690,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1690,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1690,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1690,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1690,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1690,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1690,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1690,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1690,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1690,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1690,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1690,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1690,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1690,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1690,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1691,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1691,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1691,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1691,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1691,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1691,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1691,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1691,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1691,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1691,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1691,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1691,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1691,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1691,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1691,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1691,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1691,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1691,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1691,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1691,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1691,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1691,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1691,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1691,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1692,INGRESO,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1692,COSTO MATERIALES,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1692,COSTO MANO DE OBRA,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1692,COSTO SUPERVISIÓN,2023-04-01,2023.0,4.0,0,0,0,0.0
P-1692,INGRESO,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1692,COSTO MATERIALES,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1692,COSTO MANO DE OBRA,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1692,COSTO SUPERVISIÓN,2023-01-01,2023.0,1.0,0,0,0,0.0
P-1692,INGRESO,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1692,COSTO MATERIALES,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1692,COSTO MANO DE OBRA,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1692,COSTO SUPERVISIÓN,2023-02-01,2023.0,2.0,0,0,0,0.0
P-1692,INGRESO,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1692,COSTO MATERIALES,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1692,COSTO MANO DE OBRA,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1692,COSTO SUPERVISIÓN,2023-03-01,2023.0,3.0,0,0,0,0.0
P-1692,INGRESO,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1692,COSTO MATERIALES,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1692,COSTO MANO DE OBRA,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1692,COSTO SUPERVISIÓN,2023-05-01,2023.0,5.0,0,0,0,0.0
P-1692,INGRESO,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1692,COSTO MATERIALES,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1692,COSTO MANO DE OBRA,2023-06-01,2023.0,6.0,0,0,0,0.0
P-1692,COSTO SUPERVISIÓN,2023-06-01,2023.0,6.0,0,0,0,0.0
