COD_PROYECTO,TIPO_x0020_MOVIMIENTO,FECHA_x0020_GUIA,NUMERO_x0020_GUIA,PARTIDA_x0020_PRESUPUESTARIA,CODIGO_x0020_PARTE,CANTIDAD,DESCRIPCI_xFFFD_N_x0020_PRODUCTO,UNIDAD_x0020_DE_x0020_MEDIDA,COSTO_x0020_UNITARIO,COSTO_x0020_TOTAL
P-Proyectos,VCO,2022-04-29T00:00:00-03:00,45208,,H21570761,1,Botin de Seguridad N° 40,UN,14437,14437
P-Proyectos,VCO,2022-04-29T00:00:00-03:00,45208,,H21580915,1,Destornillador de paleta mediano,UN,1224,1224
P-Proyectos,VCO,2022-04-29T00:00:00-03:00,45208,,H21580916,1,Destornillador de cruz mediano,UN,1315,1315
P-Proyectos,VCO,2022-04-29T00:00:00-03:00,45208,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-04-29T00:00:00-03:00,45208,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,GDP,2022-05-03T00:00:00-03:00,45252,,H21580991,1,Multitester medio,UN,8314,8314
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1014,C04080912,27,Citofono Digital 2 Hilos Comelit 2719W/Y,UN,61396,1657692
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1023,S11280105,12,Centralita Bosch DS3MX,UN,19700,236400
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1026,S11290198,10,"Magnetico Embutido 1/4"" Blanco",UN,700,7000
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1015,T14380056,400,Cable PE 0.9 x 2,M,237,94800
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1030,I16430107,4,Cinta Aisladora 3M Temflex 1500,UN,702,2808
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1030,I16430109,4,Cinta Permace 3/4,UN,597,2388
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1030,I17440305,100,"Tornillo volcanita 6 x 1 1/4""",UN,11,1100
P-1677,VCO,2022-05-04T00:00:00-03:00,45277,1030,I17440302,100,"Tornillo roscalata 6 x 2""",UN,14,1400
P-1672,VCO,2022-05-06T00:00:00-03:00,45318,1034,S11280096,1,Central Bosch B9512G 512 Zonas,UN,359050,359050
P-1672,VCO,2022-05-06T00:00:00-03:00,45318,1029,T14390028,1,Bateria 12V 7amp,UN,8673,8673
P-1672,VCO,2022-05-06T00:00:00-03:00,45318,1029,T14390174,1,Transformador 220VAC/16VAC 1.5A trafo,UN,5150,5150
P-1672,VCO,2022-05-06T00:00:00-03:00,45318,1040,T14390028,1,Bateria 12V 7amp,UN,8673,8673
P-1672,VCO,2022-05-06T00:00:00-03:00,45318,1040,T14390174,1,Transformador 220VAC/16VAC 1.5A trafo,UN,5150,5150
P-1672,VCO,2022-05-06T00:00:00-03:00,45318,1039,T14380055,400,Cable paralelo 2x24 Blanco,M,77,30800
P-1672,VCO,2022-05-06T00:00:00-03:00,45320,1029,T14370448,10,Caja electrica galvanizada A-11 100x100x,UN,1254,12540
P-1672,VCO,2022-05-06T00:00:00-03:00,45320,1083,I17440644,2,Broca HSS metal 3mm,UN,462,924
P-1672,VCO,2022-05-06T00:00:00-03:00,45320,1083,I17440843,50,Tarugos paloma fibrocemento 3 a 5 mm,UN,37,1850
P-1672,VCO,2022-05-09T00:00:00-03:00,45352,1061,T14382752,915,Cable coaxial RG11,M,285,260775
P-1672,VCO,2022-05-09T00:00:00-03:00,45352,1060,T14380048,610,Cable coaxial RG6,M,143,87230
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,I16430010,500,Amarras plasticas 200mm,UN,14,7000
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,I17440550,2,Set paños de limpieza,UN,1761,3522
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,I16431353,2,Alcohol Isopropilico 1 L,LTS,2776,5552
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,I17440644,4,Broca HSS metal 3mm,UN,462,1848
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,I17441370,4,Broca HSS metal 4mm,UN,496,1984
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1036,C08712698,22,Derivador tap 8 sal 25 dB 5-2400MHz,UN,6830,150260
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1036,C08712699,48,Derivador tap 8 sal 20 dB 5-2400MHz,UN,6850,328800
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C08732765,3,Mezclador doble para troncal TV y SAT 2 entradas SAT + 1 ent TV y 2 salidas 5-2400MHz mezcladas,UN,9300,27900
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1031,C02030396,3,Rack Gabinete Autosoportado 2100x800,UN,417229,1251687
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C02030525,6,Zapatilla PDU rackeable 10A 5113 12CH,UN,20620,123720
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1036,C06111965,18,Derivador tap 8 sal 11dB 5-1200MHz interior,UN,9857,177426
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1036,C06111966,18,Derivador tap 8 sal 17dB 5-1200MHz interior,UN,9840,177120
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C08712674,154,Mezclador PAU con Distribuidor F 4 salidas 5-2400MHz,UN,5970,919380
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C02041659,3,"Patch Panel 24P CAT5E 19"" (generico)",UN,12080,36240
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1041,S09242300,1200,Conector Conico F RG6 para crimpar,UN,260,312000
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1049,C02031365,276,Conector Pigtail FO MM SC 1.5M,UN,480,132480
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1049,C02031365,276,Conector Pigtail FO MM SC 1.5M,UN,480,132480
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1042,C08732768,3,Amplificador Mezclador digital prog 50-1200MHz 5 ent 1 salida ganancia 40 dB,UN,224120,672360
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1042,C08732742,12,Amplificador distribucion doble tv/sat Alcad DA-520 50-2400 MHz,UN,133750,1605000
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C06112033,1200,Carga 75 ohm terminal F No aislado 2GHz,UN,260,312000
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1036,C08712063,8,Derivador tap 4 sal 16dB 5-2300MHz,UN,4600,36800
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C08732770,6,Protector sobre tension en linea RG6,UN,5180,31080
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C06112034,12,Carga 75 ohm terminal F con bloqueo de DC,UN,1170,14040
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1030,C06112811,6,Soporte de antena para muro lateral L=300mm,UN,4980,29880
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1029,C06112813,6,Mastil cuadrado 40mm 3M 1 tramo,UN,15990,95940
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1028,C06112814,3,Antena VHF ganancia 10 dB ch5/12 Yagi,UN,19630,58890
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1027,C06111980,13,Antena UHF ganancia 12 dB ch21/48 Yagi,UN,15620,203060
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1050,C02032554,1800,Protector de empalme tubular fusion 60mm (manguito),UN,18,32400
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1052,C02032815,6,"Cabecera Fibra Optica 144 LC/SC 19"" ODF 4U",UN,81280,487680
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C06112523,88,Union copla F Hembra,UN,420,36960
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1036,C06112738,30,Derivador tap 8 sal 14dB 5-1200MHz interior,UN,9852,295560
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1036,C06112751,6,Derivador tap 8 sal 20 dB 5-1200MHz interior,UN,9842,59052
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C08732769,320,Conector RG11 para crimpar,UN,1100,352000
P-1693,VCO,2022-05-03T00:00:00-03:00,45248,1082,P08212358,5,"Valvula Angulo 2"" HE HI UL",UN,61917,309585
P-1668,VCO,2022-05-05T00:00:00-03:00,45298,1011,I17440644,3,Broca HSS metal 3mm,UN,462,1386
P-1668,VCO,2022-05-05T00:00:00-03:00,45298,1011,I17442578,1,Broca HSS metal 8mm,UN,1740,1740
P-1668,VCO,2022-05-05T00:00:00-03:00,45298,1011,I17442581,2,Punta Phillips,UN,785,1570
P-1668,VCO,2022-05-05T00:00:00-03:00,45298,1011,I16430107,3,Cinta Aisladora 3M Temflex 1500,UN,702,2106
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1063,C06111966,22,Derivador tap 8 sal 17dB 5-1200MHz interior,UN,11810,259820
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,C02041659,3,"Patch Panel 24P CAT5E 19"" (generico)",UN,12080,36240
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1069,C08732742,2,Amplificador distribucion doble tv/sat Alcad DA-520 50-2400 MHz,UN,113050,226100
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,C08732770,2,Protector sobre tension en linea RG6,UN,5180,10360
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,O19501068,2,Cable alimentacion plano 10 hilos,UN,6100,12200
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,O19501068,2,Alimentados 24 Vdc 1.7A,UN,53840,107680
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1069,O19501068,8,"Amplificador monocanal adyacente UHF, G=52dB",UN,54790,438320
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1069,O19501068,9,"Ampli BI,BIII e Interbandas",UN,54310,488790
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1057,C06112811,2,Soporte de antena para muro lateral L=300mm,UN,4980,9960
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1055,C06112814,1,Antena VHF ganancia 10 dB ch5/12 Yagi,UN,19630,19630
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1055,C06111980,1,Antena UHF ganancia 12 dB ch21/48 Yagi,UN,15620,15620
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,O19501068,404,Coplas BDN SC SM verde con Shutter,UN,414,167256
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,O19501068,4,Kit anclaje y acomodacion para dio,UN,7792,31168
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,C06112523,36,Union copla F Hembra,UN,490,17640
P-1672,VCO,2022-05-11T00:00:00-03:00,45398,1083,O19501068,4,Dio B144 - Modulo Basico,UN,378720,1514880
P-1698,VCO,2022-05-13T00:00:00-03:00,45416,1032,P08200082,12,"Cañeria Pintada Ø2""  SCH10 A795",T6M,40243,482916
P-1698,VCO,2022-05-13T00:00:00-03:00,45416,1031,P08200080,1,"Cañeria Pintada Ø1"" SCH40 A53",T6M,23177,23177
P-1677,VCO,2022-05-17T00:00:00-04:00,45447,1027,T14380059,610,Cable UTP CAT5E unifilar interior Trimer,M,163,99430
P-1677,VCO,2022-05-17T00:00:00-04:00,45447,1041,T14380054,200,Cable paralelo 2x20 Blanco,M,249,49800
P-1677,VCO,2022-05-17T00:00:00-04:00,45447,1027,T14380055,200,Cable paralelo 2x24 Blanco,M,77,15400
P-1677,VCO,2022-05-17T00:00:00-04:00,45447,1030,I17442579,2,Broca HSS metal 6mm,UN,994,1988
P-1677,VCO,2022-05-17T00:00:00-04:00,45447,1030,I17440644,4,Broca HSS metal 3mm,UN,508,2032
P-1677,VCO,2022-05-17T00:00:00-04:00,45448,1092,I17440300,300,"Tornillo Framer 7 x 7/16"" Negro",UN,6,1800
P-1677,VCO,2022-05-17T00:00:00-04:00,45448,1027,T14380059,305,Cable UTP CAT5E unifilar interior Trimer,M,163,49715
P-1693,VCO,2022-05-19T00:00:00-04:00,45465,1040,I15411564,100,"Perno anclaje 1/2"" x 3""",UN,437,43700
P-1698,VCO,2022-05-19T00:00:00-04:00,45466,1012,T14382428,915,Cable Incendio 2x18 AWG Sin Pantalla UL,M,270,247050
P-1698,VCO,2022-05-19T00:00:00-04:00,45466,1017,T14372809,100,Terminal salida caja PVC 20mm (1/2) c/tuerca libre de halogeno,UN,420,42000
P-1698,VCO,2022-05-19T00:00:00-04:00,45466,1017,T14372442,100,Tapa Ciega Plastica,UN,168,16800
P-1698,VCO,2022-05-19T00:00:00-04:00,45466,1017,I16430010,300,Amarras plasticas 200mm,UN,14,4200
P-1698,VCO,2022-05-19T00:00:00-04:00,45466,1017,I16430107,6,Cinta Aisladora 3M Temflex 1500,UN,702,4212
P-1698,VCO,2022-05-19T00:00:00-04:00,45466,1017,I16430109,5,Cinta Permace 3/4,UN,570,2850
P-1698,VCO,2022-05-19T00:00:00-04:00,45466,1017,I17441134,200,"Tornillo autoperforante 10 x 1""  hexagonal",UN,29,5800
,STT,2022-05-20T00:00:00-04:00,45479,,S10250576,6,Tarjeta Proximidad gener (MIFARE)125 kHz para imprimir,UN,1137,6822
P-1700,VCO,2022-05-23T00:00:00-04:00,45497,1098,I15412727,10,"Perno U 3/8"" x 3"" con tuercas y golillas",UN,1021,10210
P-1690,VCO,2022-05-24T00:00:00-04:00,45515,1081,C08712674,60,Mezclador PAU con Distribuidor F 4 salid,UN,5844,350640
P-1690,VCO,2022-05-24T00:00:00-04:00,45515,1090,C08712545,60,Roseta FTTH Plana c/guia SC/APC,UN,2467,148020
P-1690,VCO,2022-05-24T00:00:00-04:00,45515,1087,C08712455,500,Fibra Optica FO monomodo 2F G652D LH 3 p,M,96,48000
P-1676,VCO,2022-05-25T00:00:00-04:00,45548,1012,P07152644,2,Minisirena con estrobo 12V (blanca y roj,UN,3183,6366
P-1676,VCO,2022-05-25T00:00:00-04:00,45548,1019,T14370415,10,Conector recto 20mm p/ flexible metalico,UN,684,6840
P-1676,VCO,2022-05-25T00:00:00-04:00,45548,1033,T14380048,2135,Cable coaxial RG6,M,305,651175
P-1675,VCO,2022-05-26T00:00:00-04:00,45566,1028,T14390174,1,Transformador 220VAC/16VAC 1.5A trafo,UN,5750,5750
P-1676,GDP,2022-06-01T00:00:00-04:00,45616,1013,S11282749,1,Central Paradox EVO 192 con Teclado Touch K656 (Kit),UN,134627,134627
P-1676,GDP,2022-06-01T00:00:00-04:00,45616,1015,S11300681,12,Expansor 8 zonas ZX8 p/ EVO Paradox,UN,39990,479880
P-Proyectos,VCO,2022-06-06T00:00:00-04:00,45647,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-06-06T00:00:00-04:00,45647,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-06-06T00:00:00-04:00,45647,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-06-06T00:00:00-04:00,45647,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-06-06T00:00:00-04:00,45647,,H21570487,1,Barbiquejo para casco de seguridad,UN,271,271
P-1698,VCO,2022-05-03T00:00:00-03:00,45267,1058,P08211513,8,"Valvula bola de 3 vias 1/4""",UN,6155,49240
P-1698,VCO,2022-05-03T00:00:00-03:00,45267,1045,P08212358,8,"Valvula Angulo 2"" HE HI UL",UN,61917,495336
P-1698,VCO,2022-05-03T00:00:00-03:00,45267,1036,P08202812,8,"Tee 2"" NPT HI A197",UN,3702,29616
P-1698,VCO,2022-05-03T00:00:00-03:00,45267,1058,P08202735,9,"Strap 2"" x 1/2"" 300# NPT UL/FM",UN,1428,12852
P-1698,VCO,2022-05-03T00:00:00-03:00,45267,1039,P08200762,4,"Union copla red 2"" x 1 1/2"" HI HI NPT 15",UN,1976,7904
P-1698,VCO,2022-05-05T00:00:00-03:00,45303,1084,P08202222,12,"Soporte pera 3"" UL/FM",UN,266,3192
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570625,2,Guante cabritilla puño corto,UN,1324,2648
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45328,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-1693,VCO,2022-05-09T00:00:00-03:00,45353,1009,T14392533,1,Fuente 220VAC/24VAC Edwards EST BPS6A/230 6.0amp UL/FM,UN,227790,227790
P-1693,VCO,2022-05-09T00:00:00-03:00,45353,1014,P07121299,1,Modulo Rele EST CR,UN,22184,22184
P-1693,VCO,2022-05-09T00:00:00-03:00,45353,1014,T14390027,2,Bateria 12V 5amp,UN,7597,15194
P-Proyectos,VCO,2022-05-09T00:00:00-03:00,45360,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-09T00:00:00-03:00,45360,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-09T00:00:00-03:00,45360,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-09T00:00:00-03:00,45360,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-09T00:00:00-03:00,45360,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-1700,VCO,2022-05-10T00:00:00-03:00,45385,1098,I15412727,70,"Perno U 3/8"" x 3"" con tuercas y golillas",UN,1021,71470
P-1700,VCO,2022-05-10T00:00:00-03:00,45385,1099,I15410491,12,"Perno U 3/8"" x 2 1/2"" con tuercas y goli",UN,933,11196
P-1700,VCO,2022-05-10T00:00:00-03:00,45385,1088,P08200267,20,"Soporte Pera 2 1/2"" UL/FM",UN,275,5500
P-1700,VCO,2022-05-10T00:00:00-03:00,45385,1090,I15412357,30,"Esparrago 3/8"" x 3000mm Zinc",T3M,3119,93570
P-1675,VCO,2022-05-03T00:00:00-03:00,45259,1008,I16430109,2,Cinta Permace 3/4,UN,597,1194
P-1675,VCO,2022-05-03T00:00:00-03:00,45259,1008,I16430107,1,Cinta Aisladora 3M Temflex 1500,UN,702,702
P-1675,VCO,2022-05-03T00:00:00-03:00,45259,1008,I17442581,1,Punta Phillips,UN,785,785
P-1683,GDP,2022-05-03T00:00:00-03:00,45261,1070,P08202222,12,"Soporte pera 3"" UL/FM",UN,266,3192
P-1698,VCO,2022-05-03T00:00:00-03:00,45266,1062,P08202610,1,"Cañeria Pintada Ø1 1/4"" SCH40 A53",T6M,30378,30378
P-1698,VCO,2022-05-03T00:00:00-03:00,45266,1083,P08202653,2,"Union copla red 2"" x 1 1/4"" HI HI NPT 15",UN,1988,3976
P-1698,VCO,2022-05-03T00:00:00-03:00,45266,1077,P08211323,1,"Valvula reductora de presion 3"" UL 300ps",UN,585589,585589
P-1698,VCO,2022-05-03T00:00:00-03:00,45266,1078,P08210326,1,"Valvula Mariposa 3"" Supervisada Ranurada",UN,88345,88345
P-1698,VCO,2022-05-03T00:00:00-03:00,45266,1082,P08202266,1,"Sensor de flujo 3"" UL-FM",UN,74437,74437
P-1698,VCO,2022-05-03T00:00:00-03:00,45266,1079,P08210690,1,"Valvula Alivio 1/4"" NPT HI BR 150#",UN,14707,14707
P-1698,VCO,2022-05-03T00:00:00-03:00,45266,1080,P08210543,1,"Valvula Bola 1 1/4"" NPT HI HI",UN,11746,11746
P-Proyectos,VCO,2022-05-05T00:00:00-03:00,45302,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-05T00:00:00-03:00,45302,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-05T00:00:00-03:00,45302,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-05T00:00:00-03:00,45302,,H21570768,1,Anteojo Seguridad (antiparras),UN,638,638
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45327,,H21581151,1,"Alicate Cortante 7""",UN,5692,5692
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45327,,H21580915,1,Destornillador de paleta mediano,UN,1066,1066
P-Proyectos,VCO,2022-05-06T00:00:00-03:00,45327,,H21580916,1,Destornillador de cruz mediano,UN,1223,1223
P-1668,VCO,2022-05-09T00:00:00-03:00,45359,1062,T14370748,1,Caja plastica trasera 3 modulos empotrar GF-3B Aiphone,UN,3318,3318
P-1668,VCO,2022-05-09T00:00:00-03:00,45359,1062,C04082385,1,Caja plastica trasera 2 modulos empotrar GF-2B Aiphone,UN,4229,4229
P-1698,VCO,2022-05-10T00:00:00-03:00,45368,1058,I17441208,100,"Perno anclaje 3/8"" x 2 1/2""",UN,442,44200
P-1698,VCO,2022-05-10T00:00:00-03:00,45368,1095,I15412727,30,"Perno U 3/8"" x 3"" con tuercas y golillas",UN,1021,30630
P-1698,VCO,2022-05-10T00:00:00-03:00,45368,1058,I15410491,15,"Perno U 3/8"" x 2 1/2"" con tuercas y goli",UN,933,13995
P-1698,VCO,2022-05-10T00:00:00-03:00,45368,1058,I17440479,2,Broca SDS concreto 10mm,UN,2499,4998
P-1698,VCO,2022-05-10T00:00:00-03:00,45368,1058,I17440777,4,"Disco corte 7"" metal",UN,903,3612
P-1698,VCO,2022-05-10T00:00:00-03:00,45368,1058,I17440838,10,"Disco corte 4 1/2"" metal",UN,442,4420
P-1698,VCO,2022-05-10T00:00:00-03:00,45368,1058,I15411412,2,"Grata circular trenzada 4 1/2""",UN,4034,8068
P-1698,VCO,2022-05-10T00:00:00-03:00,45370,1084,P08202222,12,"Soporte pera 3"" UL/FM",UN,266,3192
P-1698,VCO,2022-05-10T00:00:00-03:00,45370,1085,P08200267,8,"Soporte Pera 2 1/2"" UL/FM",UN,275,2200
P-1698,VCO,2022-05-10T00:00:00-03:00,45370,1100,I15411564,35,"Perno anclaje 1/2"" x 3""",UN,437,15295
P-1668,VCO,2022-05-16T00:00:00-04:00,45425,1031,C04080111,5,Citofono GT-1D Aiphone,UN,27071,135355
P-1668,VCO,2022-05-16T00:00:00-04:00,45425,1030,S10270003,2,Accesorio L p/ retenedor Electromagnetic,UN,1375,2750
P-1668,VCO,2022-05-16T00:00:00-04:00,45425,1043,T14380059,610,Cable UTP CAT5E unifilar interior Trimer,M,163,99430
P-1668,VCO,2022-05-16T00:00:00-04:00,45425,1047,T14380056,400,Cable PE 0.9 x 2,M,210,84000
P-1668,VCO,2022-05-16T00:00:00-04:00,45425,1038,T14380054,300,Cable paralelo 2x20 Blanco,M,249,74700
P-1668,VCO,2022-05-16T00:00:00-04:00,45425,1018,P07140215,2,Palanca Incendio convencional metalica s,UN,7100,14200
P-1668,VCO,2022-05-16T00:00:00-04:00,45425,1019,P07152644,2,Minisirena con estrobo 12V (blanca y roj,UN,3097,6194
P-Proyectos,VCO,2022-05-18T00:00:00-04:00,45459,,H21570761,1,Botin de Seguridad N° 40,UN,17800,17800
P-ANALISIS PROYE,VCO,2022-05-20T00:00:00-04:00,45468,,H21572293,1,Casaca Geologo Grupo Schutz Talla L,UN,4916,4916
P-ANALISIS PROYE,VCO,2022-05-20T00:00:00-04:00,45468,,H21570487,1,Barbiquejo para casco de seguridad,UN,271,271
P-ANALISIS PROYE,VCO,2022-05-20T00:00:00-04:00,45468,,H21570487,1,Barbiquejo para casco de seguridad,UN,271,271
