CODIGO_PROYECTO,PARTIDA_PRESUPUESTARIA,PRODUCTO,UNIDAD,CANTIDAD,COSTO_UNITARIO,COSTO_TOTAL
P-1725,1007,CCTV-Cableado,,1880,200,376000
P-1725,1008,CCTV-Cableado ascensores  FTP,,200,440,88000
P-1725,1009,CCTV-Balun,,47,4000,188000
P-1725,1010,CCTV-Rack,,1,55000,55000
P-1725,1011,CCTV-Otros materiales,Gl,1,164120,164120
P-1725,1012,Citofonia-Central de Conserjeria Aiphone GT-MKB,,1,275324,275324
P-1725,1013,Citofonia-Citofono de depto. Aiphone GT-1D,,136,26444,3596384
P-1725,1014,Citofonia-Modulo bus control  Aiphone GT-BC,,3,30591,91773
P-1725,1015,Citofonia-Fuente de poder Aiphone PS/2420S,,5,68442,342210
P-1725,1016,"Citofonia-Cableado Aiphone 0,9mm",,3800,239,908200
P-1725,1017,Citofonia-Modulo de Expansor troncal Aiphone GT-BCX,,1,202215,202215
P-1725,1018,Citofonia-Conexionado Timbre,,122,400,48800
P-1725,1019,Citofonia-Otros materiales,Gl,1,300464,300464
P-1725,1020,Deteccion y alarma de incendio-Sensor de Humo  systemsensor 2412/24E,,99,28000,2772000
P-1725,1021,Deteccion y alarma de incendio-Sensor de T°  UL  convencional,,37,13000,481000
P-1725,1022,Deteccion y alarma de incendio-Palanca de incendio  MIRCOM,,17,12000,204000
P-1725,1023,Deteccion y alarma de incendio-Sirena  BOSCH W-HSR,,17,40000,680000
P-1725,1024,Deteccion y alarma de incendio-Central de Incendio BOSCH D9512,,1,420000,420000
P-1725,1025,Deteccion y alarma de incendio-Teclado  BOSCH D1255,,1,55000,55000
P-1725,1026,Deteccion y alarma de incendio-Tarjeta expansora BOSCH B208,,6,27000,162000
P-1725,1027,Deteccion y alarma de incendio-Fuente de poder  VDC,,4,35000,140000
P-1725,1028,Deteccion y alarma de incendio-Cableado,,2200,180,396000
P-1725,1029,Deteccion y alarma de incendio-Cableado Vertical,,150,1400,210000
P-1725,1030,Deteccion y alarma de incendio-Otros materiales,Gl,1,298080,298080
P-1725,1031,Alarma robo e intrusion-Central de Depto 3 zonas BOSCH DS3MX,,122,20500,2501000
P-1725,1032,Alarma robo e intrusion-Sensor magnetico  s/cert Puerta,,122,820,100040
P-1725,1033,Alarma robo e intrusion-Sensor magnetico  s/cert ventana,,125,700,87500
P-1725,1034,Alarma robo e intrusion-Central de Robo Paradox EVO 192,,1,90000,90000
P-1725,1035,Alarma robo e intrusion-Teclado  Paradox K656,,1,50000,50000
P-1725,1036,Alarma robo e intrusion-Tarjeta expansora Paradox ZX8,,15,38000,570000
P-1725,1037,Alarma robo e intrusion-Fuente de poder VDC,,6,30000,180000
P-1725,1038,Alarma robo e intrusion-cableado vertical,,100,1400,140000
P-1725,1039,Alarma robo e intrusion-cableado,,5000,160,800000
P-1725,1040,Alarma robo e intrusion-GL,,1,271112,271112
P-1725,1041,Control de Acceso-aiphone Central Comunicación Aiphone LEF-5,,1,80368,80368
P-1725,1042,Control de Acceso- LEDA,,4,27999,111996
P-1725,1043,Control de Acceso-Fuente de poder Aiphone PS/12,,1,39406,39406
P-1725,1044,Control de Acceso-cableado,,450,200,90000
P-1725,1045,Control de Acceso-Chapa electromagnetica,Gl,2,45000,180000
P-1725,1046,Control de Acceso-Boton de apertura,,2,6500,13000
P-1725,1047,Control de Acceso-Boton de emergencia zkteco ER-800,,2,8000,16000
P-1725,1048,Control de Acceso-Lectora de proximidad zkteco MA300,,2,150000,300000
P-1725,1049,Control de Acceso-PC CCAA  I5,,1,600000,600000
P-1725,1050,Control de Acceso-Tarjeta de proximidad,,120,1000,120000
P-1725,1051,Control de Acceso-Otros materiales,Gl,1,93046,93046
P-1725,1052,Automatizacion de Portones-Motor porton Abatible BFT LUX,,1,500000,500000
P-1725,1053,Automatizacion de Portones-Baliza,,2,14000,28000
P-1725,1054,Automatizacion de Portones-Haz Fotoelectrico,,2,12000,24000
P-1725,1055,Automatizacion de Portones-Cableado.,,800,190,152000
P-1725,1056,Automatizacion de Portones-Receptor remoto Garrison 1 canal,,2,12000,24000
P-1725,1057,Automatizacion de Portones-Control remoto (sin programar) Garrison 2 canales,,120,12000,1440000
P-1725,1058,Automatizacion de Portones-Motor porton Corredera FAAC Z746,,1,440000,440000
P-1725,1059,Automatizacion de Portones-Otros materiales,Gl,1,117360,117360
P-1725,1060,Cerco electrico-Cerco electrico  6 hebras,,330,10000,3300000
P-1725,1061,Cerco electrico-energizador   Hagroy,,2,200000,400000
P-1725,1062,Cerco electrico-Otros materiales,Gl,1,166500,166500
P-1725,1063,"Telecomunicaciones-ANTENA UHF, CANALES 21/48, G = 12 dB",,2,45606,91212
P-1725,1064,Telecomunicaciones-MASTIL 2500x40x2 mm GALVANIZADO,,2,25337,50674
P-1725,1065,Telecomunicaciones-GARRAS DE MURO PARA TACOS 300 mm,,4,10135,40540
P-1725,1066,Telecomunicaciones-Bastidor 42 U,,4,320000,1280000
P-1725,1067,Telecomunicaciones-Cable Coaxial RG-6 (libre halogeno),,12900,400,5160000
P-1725,1068,Telecomunicaciones-Cable Coaxial RG-11,,900,1000,900000
P-1725,1069,Telecomunicaciones-Adaptador RG11 a RG6,,48,1800,86400
P-1725,1070,Telecomunicaciones-Derivador 4,,44,10135,445940
P-1725,1071,Telecomunicaciones-Derivador 3,,96,10135,972960
P-1725,1072,Telecomunicaciones-Abrazadera Jack,,48,5067,243216
P-1725,1073,Telecomunicaciones-Splitter 2 Salidas,,110,650,71500
P-1725,1074,Telecomunicaciones-Splitter 3 Salidas,,280,1250,350000
P-1725,1075,Telecomunicaciones-Splitter 4 Salidas,,17,2900,49300
P-1725,1076,Telecomunicaciones-Conector F  prensado,,2474,150,371100
P-1725,1077,Telecomunicaciones-Amplificador,,6,493000,2958000
P-1725,1078,Telecomunicaciones-FIBRA DROP INTERIOR 2F,,3600,185,666000
P-1725,1079,Telecomunicaciones-FIBRA OPTICA 24F,,550,1200,660000
P-1725,1080,Telecomunicaciones-ROSETA FTTH ECO SIN ADAPTADOR,,140,1100,154000
P-1725,1081,Telecomunicaciones-PIGTAIL SM SC/APC 1.5 MT 3.0MM,,1076,900,968400
P-1725,1082,Telecomunicaciones-MANGUITOS PROTECTORES 40MM,,1076,250,269000
P-1725,1083,Telecomunicaciones-Central Configurable BI+VHF+UHF,,4,355000,1420000
P-1725,1084,Telecomunicaciones-CABECERA P/RACK 144FO SC/APC,,2,150000,300000
P-1725,1085,Telecomunicaciones-Otros materiales,Gl,1,1047167,1047167
P-1725,1086,MANO DE OBRA,Gl,1,20943950,20943950
P-1725,1087,SUPERVISION,Gl,1,4468043,4468043
P-1726,1001,Deteccion-Central de Incendio Kidde VS4-G-2-SP,unida,1,494741,494741
P-1726,1002,Deteccion-Fuente de Poder (No UL),unida,1,40000,40000
P-1726,1003,Deteccion-Baterias,unida,2,36842,73684
P-1726,1004,Deteccion-Detector de Humo Kidde KI-OSHD,unida,8,27369,218952
P-1726,1005,Deteccion-Detector de Temperatura Kidde KI-OSHD,unida,2,27368,54736
P-1726,1006,Deteccion-Base Detectores Kidde KI-SB,unida,10,3158,31580
P-1726,1007,Deteccion-Detector Lineal Humo (Norma CE) GST I-9105R,unida,2,245000,490000
P-1726,1008,Deteccion-Sirena c/Luz EstroboscÃ³pica Kidde,unida,7,33158,232106
P-1726,1009,Deteccion-Palanca Kidde,unida,7,24737,173159
P-1726,1010,Deteccion-Modulo Monitoreo Simple,unida,29,15790,457910
P-1726,1011,Deteccion-Modulo Monitoreo Doble,unida,1,26842,26842
P-1726,1012,Deteccion-Modulo Control,unida,6,23158,138948
P-1726,1013,Deteccion-Cable Senal,m,865,327,282855
P-1726,1014,Deteccion-Cable Alimentacion,m,915,327,299205
P-1726,1015,Deteccion-Otros materiales,Gl,1,211005,211005
P-1726,1016,"""Manifold-Caneria 6"""" (Sch 10)  """,m,6,18463,110778
P-1726,1017,"""Manifold-Caneria 4"""" (Sch 10)  """,m,4,11390,45560
P-1726,1018,"""Manifold-Caneria 2 1/2"""" (Sch 10)  """,m,3,9687,29061
P-1726,1019,"""Manifold-Codo 6""""  """,unida,2,12281,24562
P-1726,1020,"""Manifold-Codo 4""""  """,unida,1,5573,5573
P-1726,1021,"""Manifold-Codo 2 1/2""""  """,unida,2,3982,7964
P-1726,1022,"""Manifold-Tee 6""""  """,unida,2,15963,31926
P-1726,1023,"""Manifold-Tee Mec 6 x 4""""  """,unida,1,6000,6000
P-1726,1024,"""Manifold-Tee Mec 6 x 2 1/2""""  """,unida,1,6000,6000
P-1726,1025,"""Manifold-Tapa Ranurada 6""""  """,unida,4,7095,28380
P-1726,1026,"""Manifold-Flange Ranurado 6""""  """,unida,3,16824,50472
P-1726,1027,Manifold-Pernos,unida,16,1000,16000
P-1726,1028,"""Manifold-Copla 6""""  """,unida,18,5478,98604
P-1726,1029,"""Manifold-Copla 4""""  """,unida,6,2967,17802
P-1726,1030,"""Manifold-Copla 2 1/2""""  """,unida,7,2176,15232
P-1726,1031,"""Manifold-Valvula Mariposa 4"""" (Monitoreada)  """,unida,1,98900,98900
P-1726,1032,"""Manifold-Valvula Mariposa 2 1/2"""" (Monitoreada)  """,unida,1,90300,90300
P-1726,1033,"""Manifold-Sensor Flujo 4""""  """,unida,1,86000,86000
P-1726,1034,"""Manifold-Sensor Flujo 2 1/2""""  """,unida,1,61000,61000
P-1726,1035,Manifold-Otros materiales,Gl,1,58108,58108
P-1726,1036,"""Red Perimetral-Caneria 6"""" (Sch 10)  """,m,2,18464,36928
P-1726,1037,Red Perimetral-Siamesa 6 x 3 x 3,unida,1,414486,414486
P-1726,1038,"""Red Perimetral-Copla 6""""  """,unida,4,5478,21912
P-1726,1039,"""Red Perimetral-Flange 6""""  """,unida,1,16824,16824
P-1726,1040,Red Perimetral-Copla Storz + Tapa,unida,1,20000,20000
P-1726,1041,"""Red Perimetral-Valvula Retencion 6""""  """,unida,1,161599,161599
P-1726,1042,Red Perimetral-Otros materiales,Gl,1,47022,47022
P-1726,1043,"""Alimentacion Gabinetes-Caneria 4"""" (Sch 10)  """,m,48,11391,546768
P-1726,1044,"""Alimentacion Gabinetes-CanerÃ­a 2 1/2"""" (Sch 10)  """,m,48,9687,464976
P-1726,1045,"""Alimentacion Gabinetes-Codo 4""""  """,unida,6,5573,33438
P-1726,1046,"""Alimentacion Gabinetes-Codo 2 1/2""""  """,unida,2,3982,7964
P-1726,1047,"""Alimentacion Gabinetes-Tee 2 1/2""""  """,unida,1,3870,3870
P-1726,1048,"""Alimentacion Gabinetes-Copla 4""""  """,unida,25,2967,74175
P-1726,1049,"""Alimentacion Gabinetes-Copla 2 1/2""""  """,unida,15,2176,32640
P-1726,1050,"""Alimentacion Gabinetes-Tapa Ranurada 4""""  """,unida,1,2580,2580
P-1726,1051,"""Alimentacion Gabinetes-Tee 4""""  """,unida,1,7292,7292
P-1726,1052,"""Alimentacion Gabinetes-Red 4 x 2 1/2""""  """,unida,1,5010,5010
P-1726,1053,Alimentacion Gabinetes-Otros materiales,Gl,1,82508,82508
P-1726,1054,"""Gabinetes-Caneria 2 1/2"""" (Sch 10)  """,m,12,9687,116244
P-1726,1055,"""Gabinetes-Caneria 2"""" (Sch 10)  """,m,6,7061,42366
P-1726,1056,"""Gabinetes-Caneria 1 1/2"""" (Sch 40)  """,m,6,5690,34140
P-1726,1057,"""Gabinetes-Codo 2 1/2""""   """,unida,6,3982,23892
P-1726,1058,"""Gabinetes-Codo 2""""  """,unida,6,3982,23892
P-1726,1059,"""Gabinetes-Copla 2 1/2""""  """,unida,24,2176,52224
P-1726,1060,"""Gabinetes-Copla 2""""  """,unida,24,2047,49128
P-1726,1061,"""Gabinetes-Tee 2 1/2""""  """,unida,6,3870,23220
P-1726,1062,"""Gabinetes-Tee Mec 4 x 2 1/2""""  """,unida,3,3999,11997
P-1726,1063,"""Gabinetes-Red 2 1/2 x 2""""  """,unida,6,2800,16800
P-1726,1064,"""Gabinetes-Strap 2 x 1 1/2""""  """,unida,6,3189,19134
P-1726,1065,"""Gabinetes-Tapa Ranurada 2""""  """,unida,6,1032,6192
P-1726,1066,"""Gabinetes-Valvula Angular 2 1/2""""  """,unida,6,93835,563010
P-1726,1067,"""Gabinetes-Valvula Ang Red Pres 1 1/2""""  """,unida,6,172169,1033014
P-1726,1068,Gabinetes-Copla Storz + Tapa,unida,6,20000,120000
P-1726,1069,"""Gabinetes-Tee Mec 2 1/2 x 1""""  """,unida,6,4534,27204
P-1726,1070,"""Gabinetes-Red 1 x  1/2""""  """,unida,6,740,4440
P-1726,1071,"""Gabinetes-Valvula Bola 3 Vias 1/4""""  """,unida,6,18593,111558
P-1726,1072,"""Gabinetes-Manometro 3,5"""" (Seco)  """,unida,6,8600,51600
P-1726,1073,Gabinetes-Otros materiales,Gl,1,163102,163102
P-1726,1074,"""Grifos-Caneria 6"""" (Sch 10)  """,m,3,18463,55389
P-1726,1075,"""Grifos-Copla 6""""  """,unida,4,5478,21912
P-1726,1076,"""Grifos-Tapa Ranurada 6""""  """,unida,2,7095,14190
P-1726,1077,"""Grifos-Flange 6""""  """,unida,2,16824,33648
P-1726,1078,Grifos-Pernos,unida,16,1000,16000
P-1726,1079,"""Grifos-Tee Mec 6 x 2 1/2"""" (Roscada)  """,unida,4,10645,42580
P-1726,1080,"""Grifos-Vlvula Angular 2 1/2""""  """,unida,4,93834,375336
P-1726,1081,Grifos-Copla Storz + Tapa,unida,4,20000,80000
P-1726,1082,Grifos-Otros materiales,Gl,1,44734,44734
P-1726,1083,Sala de Bombas-Puesta en Servicio Bomba,Gl,1,1764375,1764375
P-1726,1084,"""Sala de Bombas-Placa Antivortice 10""""  """,unida,2,370000,740000
P-1726,1085,"""Sala de Bombas-Inserto 10""""  """,unida,2,150000,300000
P-1726,1086,"""Sala de Bombas-Linea Sensora 1/2""""  """,unida,1,352875,352875
P-1726,1087,"""Sala de Bombas-Caneria 10"""" (Sch 10)  """,m,24,56932,1366368
P-1726,1088,"""Sala de Bombas-Caneria 8"""" (Sch 10)  """,m,12,33590,403080
P-1726,1089,"""Sala de Bombas-Caneria 6"""" (Sch 10)  """,m,4,18463,73852
P-1726,1090,"""Sala de Bombas-Caneria 2"""" (Sch 10)  """,m,28,7061,197708
P-1726,1091,"""Sala de Bombas-Caneria 1"""" (Sch 40)  """,m,14,4515,63210
P-1726,1092,"""Sala de Bombas-Codo 10""""  """,unida,3,83222,249666
P-1726,1093,"""Sala de Bombas-Codo 8""""  """,unida,4,34049,136196
P-1726,1094,"""Sala de Bombas-Codo 6""""  """,unida,1,12281,12281
P-1726,1095,"""Sala de Bombas-Codo 2""""  """,unida,11,3982,43802
P-1726,1096,"""Sala de Bombas-Codo 1""""  """,unida,3,1800,5400
P-1726,1097,"""Sala de Bombas-Tee 10""""  """,unida,1,56407,56407
P-1726,1098,"""Sala de Bombas-Tee 2""""  """,unida,1,3371,3371
P-1726,1099,"""Sala de Bombas-Tee 1""""  """,unida,3,1075,3225
P-1726,1100,"""Sala de Bombas-Tee Red 10 x 10 x 8""""  """,unida,1,53320,53320
P-1726,1101,"""Sala de Bombas-Tee Red 10 x 10 x 6""""  """,unida,5,68843,344215
P-1726,1102,"""Sala de Bombas-Strap 2 x 1""""  """,unida,3,972,2916
P-1726,1103,"""Sala de Bombas-Red 10 x 8""""  """,unida,1,22424,22424
P-1726,1104,"""Sala de Bombas-Red 6 x 2""""  """,unida,4,7459,29836
P-1726,1105,"""Sala de Bombas-Red 1 x 1/2""""  """,unida,6,740,4440
P-1726,1106,"""Sala de Bombas-Copla 10""""  """,unida,58,33757,1957906
P-1726,1107,"""Sala de Bombas-Copla 8""""  """,unida,12,18616,223392
P-1726,1108,"""Sala de Bombas-Copla 6""""  """,unida,8,5478,43824
P-1726,1109,"""Sala de Bombas-Copla 2""""  """,unida,42,2047,85974
P-1726,1110,"""Sala de Bombas-Tapa Ranurada 2""""  """,unida,1,1032,1032
P-1726,1111,"""Sala de Bombas-Flange Ranurado 10""""  """,unida,10,36881,368810
P-1726,1112,"""Sala de Bombas-Flange Ranurado 8""""  """,unida,1,27523,27523
P-1726,1113,"""Sala de Bombas-Flange Ranurado 6""""  """,unida,1,16824,16824
P-1726,1114,Sala de Bombas-Pernos,unida,96,1000,96000
P-1726,1115,"""Sala de Bombas-Valvula Compuerta 10""""  """,unida,2,717558,1435116
P-1726,1116,"""Sala de Bombas-Valvula Compuerta 2""""  """,unida,3,136964,410892
P-1726,1117,"""Sala de Bombas-Valvula Mariposa 10""""  """,unida,1,283800,283800
P-1726,1118,"""Sala de Bombas-Valvula Mariposa 8""""  """,unida,2,209746,419492
P-1726,1119,"""Sala de Bombas-Valvula Mariposa 2""""  """,unida,1,77873,77873
P-1726,1120,"""Sala de Bombas-Valvula Check 10""""  """,unida,1,304672,304672
P-1726,1121,"""Sala de Bombas-Valvula Check 2""""  """,unida,1,43860,43860
P-1726,1122,Sala de Bombas-Gabinete Modulos,unida,1,136645,136645
P-1726,1123,"""Sala de Bombas-Sensor Flujo 10""""  """,unida,1,520000,520000
P-1726,1124,"""Sala de Bombas-Sensor Flujo 2""""  """,unida,1,74209,74209
P-1726,1125,"""Sala de Bombas-Sensor PresiÃ³n 10""""  """,unida,1,74209,74209
P-1726,1126,"""Sala de Bombas-Manometro 3,5"""" (Seco)  """,unida,2,8600,17200
P-1726,1127,Sala de Bombas-Rociadores,unida,6,7000,42000
P-1726,1128,Sala de Bombas-Rociadores Reserva,unida,1,42000,42000
P-1726,1129,Sala de Bombas-Caja Rociadores,unida,1,17200,17200
P-1726,1130,Sala de Bombas-Sensor Nivel Estanque,unida,4,30000,120000
P-1726,1131,Sala de Bombas-Otros materiales,Gl,1,914859,914859
P-1726,1132,"""Soportes y Antisismicos-Soporte Pera 2""""  """,unida,4,264,1056
P-1726,1133,"""Soportes y Antisismicos-Soporte Pera 1""""  """,unida,6,264,1584
P-1726,1134,"""Soportes y Antisismicos-Esparrago 3/8""""  """,unida,10,1517,15170
P-1726,1135,Soportes y Antisismicos-Taco,unida,10,300,3000
P-1726,1136,Soportes y Antisismicos-Soporte Gabinete,unida,6,13000,78000
P-1726,1137,Soportes y Antisismicos-Soporte Manifold,unida,4,10000,40000
P-1726,1138,Soportes y Antisismicos-Soporte Vertical A,unida,4,6500,26000
P-1726,1139,Soportes y Antisismicos-Soporte Vertical B,unida,6,5500,33000
P-1726,1140,Soportes y Antisismicos-Soporte Vertical C,unida,12,4500,54000
P-1726,1141,"""Soportes y Antisismicos-Soporte Escuadra 4""""  """,unida,9,5400,48600
P-1726,1142,"""Soportes y Antisismicos-Soporte Escuadra 2 1/2""""  """,unida,10,5400,54000
P-1726,1143,"""Soportes y Antisismicos-Perno U 10""""  """,unida,24,5600,134400
P-1726,1144,"""Soportes y Antisismicos-Perno U 8""""  """,unida,8,4500,36000
P-1726,1145,"""Soportes y Antisismicos-Perno U 6""""  """,unida,4,4000,16000
P-1726,1146,"""Soportes y Antisismicos-Perno U 4""""  """,unida,18,3800,68400
P-1726,1147,"""Soportes y Antisismicos-Perno U 2 1/2""""  """,unida,10,1720,17200
P-1726,1148,"""Soportes y Antisismicos-Perno U 2""""  """,unida,16,1058,16928
P-1726,1149,"""Soportes y Antisismicos-Figura 4L 6""""  """,unida,2,42054,84108
P-1726,1150,"""Soportes y Antisismicos-Figura 4L 4""""  """,unida,12,24329,291948
P-1726,1151,"""Soportes y Antisismicos-Figura 4L 2 1/2""""  """,unida,11,21500,236500
P-1726,1152,Soportes y Antisismicos-Figura 980,unida,25,11937,298425
P-1726,1153,Soportes y Antisismicos-Caneria Antisismica,unida,25,3790,94750
P-1726,1154,Soportes y Antisismicos-Perfil L 50x50x5,unida,10,6750,67500
P-1726,1155,Soportes y Antisismicos-Soporte Sala Bombas (A),unida,7,30000,210000
P-1726,1156,Soportes y Antisismicos-Soportes Sala Bombas (B),unida,12,10000,120000
P-1726,1157,Soportes y Antisismicos-Otros materiales,Gl,1,204656,204656
P-1726,1158,Gastos Generales-Administracion Parcial Proyecto,Gl,5,200000,1000000
P-1726,1159,Gastos Generales-Movilizacion Local,Gl,5,350000,1750000
P-1726,1160,Gastos Generales-Pasajes Santiago / Parral / Santiago,Gl,5,234000,1170000
P-1726,1161,Gastos Generales-Fletes,unida,1,800000,800000
P-1726,1162,Gastos Generales-Otros materiales,Gl,1,330400,330400
P-1726,1163,MANO DE OBRA,,14992170,0,
P-1726,1164,,,3482337,0,
P-1726,1165,Adicional 1,,1,0,0
P-1726,1166,"""Alimentacion Calderas -Cañería 1 1/4"""" Sch 40  """,,4,31340,125360
P-1726,1167,"""Alimentacion Calderas -Cañería 1"""" Sch 40  """,,3,22242,66726
P-1726,1168,"""Alimentacion Calderas -Tee Mec 2 1/2"""" x 1 1/4"""" NPT  """,,1,3538,3538
P-1726,1169,"""Alimentacion Calderas -Tee Mec 2 1/2"""" x 1"""" NPT  """,,3,2527,7581
P-1726,1170,"""Alimentacion Calderas -Tee 1"""" NPT.  """,,1,1231,1231
P-1726,1171,"""Alimentacion Calderas -Codo 90° 1 1/4"""" NPT  """,,7,960,6720
P-1726,1172,"""Alimentacion Calderas -Codo 90° 1"""" NPT  """,,9,859,7731
P-1726,1173,"""Alimentacion Calderas -Reducción 1"""" x 1/2"""" NPT  """,,2,930,1860
P-1726,1174,"""Alimentacion Calderas -Niple Tuerca 1/2"""" NPT  """,,2,728,1456
P-1726,1175,"""Alimentacion Calderas -Unión Americana 1 1/4"""" NPT  """,,1,2325,2325
P-1726,1176,"""Alimentacion Calderas -Unión Americana 1"""" NPT  """,,4,2174,8696
P-1726,1177,"""Alimentacion Calderas -Pernos U 1 1/4""""  """,,6,960,5760
P-1726,1178,"""Alimentacion Calderas -Pernos U 1""""  """,,8,910,7280
P-1726,1179,"""Alimentacion Calderas -Soporte pera 1 1/4""""   """,,4,809,3236
P-1726,1180,"""Alimentacion Calderas -Soporte pera 1""""   """,,6,768,4608
P-1726,1181,Alimentacion Calderas -Soportación,,1,32908,32908
P-1726,1182,Alimentacion Calderas -Otros materiales,Gl,1,20092,20092
P-1726,1183,Gastos Generales -Movilizacion y Gastos Generales,,1,505361,505361
P-1726,1184,MANO DE OBRA,,410680,0,
P-1726,1185,,,109913,0,
P-1727,1001,Circuito cerrado de televison -Camara tipo bullet Hikvision  DS-2CD2643G2-IZS,,11,191510,2106610
